,ds,trend,cap,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,buddabirthday,buddabirthday_lower,buddabirthday_upper,childrendays,childrendays_lower,childrendays_upper,crismasday,crismasday_lower,crismasday_upper,holidays,holidays_lower,holidays_upper,independencemovementday,independencemovementday_lower,independencemovementday_upper,koreanday,koreanday_lower,koreanday_upper,liberationday,liberationday_lower,liberationday_upper,memorialday,memorialday_lower,memorialday_upper,nationalfoundationday,nationalfoundationday_lower,nationalfoundationday_upper,newyear,newyear_lower,newyear_upper,thanksgivingday,thanksgivingday_lower,thanksgivingday_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,,
2047,2016-08-09,3835.299148,25000,1355.880285,6671.483499,3835.299148,3835.299148,203.7325923,203.7325923,203.7325923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393.117858,393.117858,393.117858,-189.3852657,-189.3852657,-189.3852657,0,0,0,4039.03174,4809,83.98901518
2048,2016-08-10,3836.600067,25000,905.7959382,5846.195598,3836.600067,3836.600067,-362.3949327,-362.3949327,-362.3949327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-214.3395425,-214.3395425,-214.3395425,-148.0553901,-148.0553901,-148.0553901,0,0,0,3474.205134,4198,82.75857871
2049,2016-08-11,3837.900987,25000,598.0266444,5608.299418,3837.900987,3837.900987,-556.5879083,-556.5879083,-556.5879083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-445.8541435,-445.8541435,-445.8541435,-110.7337648,-110.7337648,-110.7337648,0,0,0,3281.313078,4194,78.23827082
2050,2016-08-12,3839.201906,25000,1241.577777,6630.700598,3839.201906,3839.201906,-84.98554059,-84.98554059,-84.98554059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.624619291,-6.624619291,-6.624619291,-78.3609213,-78.3609213,-78.3609213,0,0,0,3754.216366,3672,97.76099222
2051,2016-08-13,3840.502826,25000,3676.253506,8902.959665,3840.502826,3840.502826,2492.954354,2492.954354,2492.954354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2544.739903,2544.739903,2544.739903,-51.78554837,-51.78554837,-51.78554837,0,0,0,6333.45718,6125,96.59661747
2052,2016-08-14,3841.803745,25000,2552.678695,7887.739986,3841.803745,3841.803745,1238.630957,1238.630957,1238.630957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270.367455,1270.367455,1270.367455,-31.73649755,-31.73649755,-31.73649755,0,0,0,5080.434702,6401,79.36939076
2053,2016-08-15,3843.104665,25000,1318.25493,6346.841283,3843.104665,3843.104665,57.02349977,57.02349977,57.02349977,0,0,0,0,0,0,0,0,0,3617.227774,3617.227774,3617.227774,0,0,0,0,0,0,3617.227774,3617.227774,3617.227774,0,0,0,0,0,0,0,0,0,0,0,0,-3541.40691,-3541.40691,-3541.40691,-18.79736361,-18.79736361,-18.79736361,0,0,0,3900.128164,5029,77.5527573
2054,2016-08-16,3844.405584,25000,1899.511631,6921.630913,3844.405584,3844.405584,573.0929237,573.0929237,573.0929237,0,0,0,0,0,0,0,0,0,193.3594924,193.3594924,193.3594924,0,0,0,0,0,0,193.3594924,193.3594924,193.3594924,0,0,0,0,0,0,0,0,0,0,0,0,393.117858,393.117858,393.117858,-13.38442672,-13.38442672,-13.38442672,0,0,0,4417.498508,4740,93.19617105
2055,2016-08-17,3845.706504,25000,940.0182581,6243.670825,3845.706504,3845.706504,-230.068202,-230.068202,-230.068202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-214.3395425,-214.3395425,-214.3395425,-15.72865943,-15.72865943,-15.72865943,0,0,0,3615.638302,3490,96.40004866
2056,2016-08-18,3847.007423,25000,878.7191788,5879.526724,3847.007423,3847.007423,-471.7165406,-471.7165406,-471.7165406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-445.8541435,-445.8541435,-445.8541435,-25.86239715,-25.86239715,-25.86239715,0,0,0,3375.290883,4362,77.37943334
2057,2016-08-19,3848.308343,25000,1350.252845,6596.327498,3848.308343,3848.308343,-50.23576705,-50.23576705,-50.23576705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.624619279,-6.624619279,-6.624619279,-43.61114777,-43.61114777,-43.61114777,0,0,0,3798.072576,4411,86.10456984
2058,2016-08-20,3849.609262,25000,3661.523077,9123.472734,3849.609262,3849.609262,2476.149025,2476.149025,2476.149025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2544.739903,2544.739903,2544.739903,-68.59087761,-68.59087761,-68.59087761,0,0,0,6325.758287,5447,83.86711424
2059,2016-08-21,3850.910182,25000,2525.852571,7670.994318,3850.910182,3850.910182,1170.156494,1170.156494,1170.156494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270.367455,1270.367455,1270.367455,-100.2109607,-100.2109607,-100.2109607,0,0,0,5021.066676,4407,86.06610675
2060,2016-08-22,3852.211101,25000,-2383.132955,2771.024266,3852.211101,3852.211101,-3679.089732,-3679.089732,-3679.089732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3541.40691,-3541.40691,-3541.40691,-137.6828217,-137.6828217,-137.6828217,0,0,0,173.1213694,0,#DIV/0!
2061,2016-08-23,3853.512021,25000,1433.143753,6427.058011,3853.512021,3853.512021,213.0837174,213.0837174,213.0837174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393.117858,393.117858,393.117858,-180.0341407,-180.0341407,-180.0341407,0,0,0,4066.595738,4289,94.81454274
2062,2016-08-24,3854.81294,25000,878.6058158,5987.519609,3854.81294,3854.81294,-440.4678753,-440.4678753,-440.4678753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-214.3395425,-214.3395425,-214.3395425,-226.1283328,-226.1283328,-226.1283328,0,0,0,3414.345065,2969,85.00016622
2063,2016-08-25,3856.11386,25000,428.1831222,5668.282166,3856.11386,3856.11386,-720.5430022,-720.5430022,-720.5430022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-445.8541435,-445.8541435,-445.8541435,-274.6888587,-274.6888587,-274.6888587,0,0,0,3135.570858,3177,98.69596656
2064,2016-08-26,3857.414779,25000,911.7746149,6155.709826,3857.414779,3857.414779,-330.952403,-330.952403,-330.952403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.624619283,-6.624619283,-6.624619283,-324.3277837,-324.3277837,-324.3277837,0,0,0,3526.462376,4319,81.64997398
2065,2016-08-27,3858.715699,25000,3637.527141,8608.243702,3858.715699,3858.715699,2171.162028,2171.162028,2171.162028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2544.739903,2544.739903,2544.739903,-373.5778746,-373.5778746,-373.5778746,0,0,0,6029.877727,8181,73.70587614
2066,2016-08-28,3860.016618,25000,2060.108517,7279.521612,3860.016618,3860.016618,849.4400412,849.4400412,849.4400412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270.367455,1270.367455,1270.367455,-420.9274135,-420.9274135,-420.9274135,0,0,0,4709.456659,5475,86.01747323
2067,2016-08-29,3861.317538,25000,-2840.08391,2445.531935,3861.317538,3861.317538,-4006.263734,-4006.263734,-4006.263734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3541.40691,-3541.40691,-3541.40691,-464.8568241,-464.8568241,-464.8568241,0,0,0,-144.9461965,0,#DIV/0!
2068,2016-08-30,3862.618457,25000,1259.230042,6375.459341,3862.618457,3862.618457,-110.7582814,-110.7582814,-110.7582814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393.117858,393.117858,393.117858,-503.8761394,-503.8761394,-503.8761394,0,0,0,3751.860176,5545,67.66204104
2069,2016-08-31,3863.919377,25000,695.9255189,5689.334078,3863.919377,3863.919377,-750.9018501,-750.9018501,-750.9018501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-214.3395425,-214.3395425,-214.3395425,-536.5623075,-536.5623075,-536.5623075,0,0,0,3113.017527,3390,91.82942557
2070,2016-09-01,3865.220296,25000,290.6865226,5237.427815,3865.220296,3865.220296,-1007.449466,-1007.449466,-1007.449466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-445.8541435,-445.8541435,-445.8541435,-561.595322,-561.595322,-561.595322,0,0,0,2857.770831,4147,68.91176346
2071,2016-09-02,3866.521216,25000,742.9331788,5940.645984,3866.521216,3866.521216,-584.4168031,-584.4168031,-584.4168031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.624619292,-6.624619292,-6.624619292,-577.7921838,-577.7921838,-577.7921838,0,0,0,3282.104413,3701,88.68155668
2072,2016-09-03,3867.822135,25000,3096.189203,8363.394803,3867.822135,3867.822135,1960.602153,1960.602153,1960.602153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2544.739903,2544.739903,2544.739903,-584.1377502,-584.1377502,-584.1377502,0,0,0,5828.424288,7528,77.42327694
2073,2016-09-04,3869.123055,25000,1849.74003,7140.727443,3869.123055,3869.123055,690.5558539,690.5558539,690.5558539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270.367455,1270.367455,1270.367455,-579.8116008,-579.8116008,-579.8116008,0,0,0,4559.678909,5419,84.14244157
2074,2016-09-05,3870.423974,25000,-2834.762884,2205.102787,3870.423974,3870.423974,-4105.617062,-4105.617062,-4105.617062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3541.40691,-3541.40691,-3541.40691,-564.2101516,-564.2101516,-564.2101516,0,0,0,-235.1930874,0,#DIV/0!
2075,2016-09-06,3871.724894,25000,1227.837242,6407.20697,3871.724894,3871.724894,-143.8455112,-143.8455112,-143.8455112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393.117858,393.117858,393.117858,-536.9633692,-536.9633692,-536.9633692,0,0,0,3727.879383,4667,79.8774241
2076,2016-09-07,3873.025813,25000,701.250312,5676.970274,3873.025813,3873.025813,-712.2851232,-712.2851232,-712.2851232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-214.3395425,-214.3395425,-214.3395425,-497.9455806,-497.9455806,-497.9455806,0,0,0,3160.74069,3573,88.46181613
2077,2016-09-08,3874.326733,25000,331.7749731,5600.459327,3874.326733,3874.326733,-893.1341735,-893.1341735,-893.1341735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-445.8541435,-445.8541435,-445.8541435,-447.28003,-447.28003,-447.28003,0,0,0,2981.192559,3502,85.12828553
2078,2016-09-09,3875.627652,25000,675.6495149,5963.276163,3875.627652,3875.627652,-391.9616222,-391.9616222,-391.9616222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.624619295,-6.624619295,-6.624619295,-385.3370029,-385.3370029,-385.3370029,0,0,0,3483.66603,4644,75.01434173
2079,2016-09-10,3876.928572,25000,3497.365395,8927.63727,3876.928572,3876.928572,2232.01439,2232.01439,2232.01439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2544.739903,2544.739903,2544.739903,-312.7255129,-312.7255129,-312.7255129,0,0,0,6108.942962,7755,78.77424838
2080,2016-09-11,3878.229491,25000,2345.439763,7705.407347,3878.229491,3878.229491,1040.088733,1040.088733,1040.088733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270.367455,1270.367455,1270.367455,-230.2787221,-230.2787221,-230.2787221,0,0,0,4918.318224,6490,75.78302348
2081,2016-09-12,3879.530411,25000,-2423.287166,2631.471159,3879.530411,3879.530411,-3680.440351,-3680.440351,-3680.440351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3541.40691,-3541.40691,-3541.40691,-139.0334404,-139.0334404,-139.0334404,0,0,0,199.0900604,0,#DIV/0!
2082,2016-09-13,3880.83133,25000,1636.961651,6940.164856,3880.83133,3880.83133,352.9136441,352.9136441,352.9136441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393.117858,393.117858,393.117858,-40.20421398,-40.20421398,-40.20421398,0,0,0,4233.744974,4354,97.23805637
2083,2016-09-14,3882.13225,25000,4958.28869,10385.9273,3882.13225,3882.13225,3836.412724,3836.412724,3836.412724,0,0,0,0,0,0,0,0,0,3985.904931,3985.904931,3985.904931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3985.904931,3985.904931,3985.904931,-214.3395425,-214.3395425,-214.3395425,64.84733577,64.84733577,64.84733577,0,0,0,7718.544974,6971,89.27635958
2084,2016-09-15,3883.433169,25000,11562.14916,16884.57748,3883.433169,3883.433169,10435.62101,10435.62101,10435.62101,0,0,0,0,0,0,0,0,0,10706.82803,10706.82803,10706.82803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10706.82803,10706.82803,10706.82803,-445.8541435,-445.8541435,-445.8541435,174.6471239,174.6471239,174.6471239,0,0,0,14319.05418,24143,59.30934093
2085,2016-09-16,3884.734089,25000,12089.85435,17540.0248,3884.734089,3884.734089,10987.84966,10987.84966,10987.84966,0,0,0,0,0,0,0,0,0,10706.82803,10706.82803,10706.82803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10706.82803,10706.82803,10706.82803,-6.624619283,-6.624619283,-6.624619283,287.6462529,287.6462529,287.6462529,0,0,0,14872.58375,15638,95.10540832
2086,2016-09-17,3886.035012,25000,14924.22191,20123.56224,3886.035012,3886.035012,13653.82863,13653.82863,13653.82863,0,0,0,0,0,0,0,0,0,10706.82803,10706.82803,10706.82803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10706.82803,10706.82803,10706.82803,2544.739903,2544.739903,2544.739903,402.2607014,402.2607014,402.2607014,0,0,0,17539.86365,11607,48.88546871
2087,2016-09-18,3887.335935,25000,13630.17129,18960.85005,3887.335935,3887.335935,12494.10747,12494.10747,12494.10747,0,0,0,0,0,0,0,0,0,10706.82803,10706.82803,10706.82803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10706.82803,10706.82803,10706.82803,1270.367455,1270.367455,1270.367455,516.9119851,516.9119851,516.9119851,0,0,0,16381.4434,7979,-5.306973364
2088,2016-09-19,3888.636857,25000,5048.708795,10206.06646,3888.636857,3888.636857,3809.583881,3809.583881,3809.583881,0,0,0,0,0,0,0,0,0,6720.9231,6720.9231,6720.9231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6720.9231,6720.9231,6720.9231,-3541.40691,-3541.40691,-3541.40691,630.0676915,630.0676915,630.0676915,0,0,0,7698.220738,0,#DIV/0!
2089,2016-09-20,3889.93778,25000,2533.3571,7691.320118,3889.93778,3889.93778,1133.398645,1133.398645,1133.398645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393.117858,393.117858,393.117858,740.2807868,740.2807868,740.2807868,0,0,0,5023.336425,7182,69.94342001
2090,2016-09-21,3891.238703,25000,2013.637605,7216.442223,3891.238703,3891.238703,631.8870749,631.8870749,631.8870749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-214.3395425,-214.3395425,-214.3395425,846.2266175,846.2266175,846.2266175,0,0,0,4523.125778,5251,86.13836942
2091,2016-09-22,3892.539626,25000,1757.580742,7087.120039,3892.539626,3892.539626,500.8824433,500.8824433,500.8824433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-445.8541435,-445.8541435,-445.8541435,946.7365868,946.7365868,946.7365868,0,0,0,4393.422069,5271,83.35082658
2092,2016-09-23,3893.840549,25000,2179.993866,7429.530626,3893.840549,3893.840549,1034.202953,1034.202953,1034.202953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.624619287,-6.624619287,-6.624619287,1040.827573,1040.827573,1040.827573,0,0,0,4928.043502,6157,80.03968657
2093,2016-09-24,3895.141472,25000,4731.015735,9958.21557,3895.141472,3895.141472,3672.466164,3672.466164,3672.466164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2544.739903,2544.739903,2544.739903,1127.726261,1127.726261,1127.726261,0,0,0,7567.607635,11412,66.31272025
2094,2016-09-25,3896.442395,25000,3690.09993,9151.721809,3896.442395,3896.442395,2477.255161,2477.255161,2477.255161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270.367455,1270.367455,1270.367455,1206.887707,1206.887707,1206.887707,0,0,0,6373.697556,8103,78.65849137
2095,2016-09-26,3897.743317,25000,-890.3941473,4151.718195,3897.743317,3897.743317,-2263.399326,-2263.399326,-2263.399326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3541.40691,-3541.40691,-3541.40691,1278.007584,1278.007584,1278.007584,0,0,0,1634.343991,0,#DIV/0!
2096,2016-09-27,3899.04424,25000,3115.20277,8161.283538,3899.04424,3899.04424,1734.145621,1734.145621,1734.145621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393.117858,393.117858,393.117858,1341.027763,1341.027763,1341.027763,0,0,0,5633.189861,5415,95.97063968
2097,2016-09-28,3900.345163,25000,2554.934015,7668.591671,3900.345163,3900.345163,1181.795484,1181.795484,1181.795484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-214.3395425,-214.3395425,-214.3395425,1396.135026,1396.135026,1396.135026,0,0,0,5082.140647,11927,42.61038523
2098,2016-09-29,3901.646086,25000,2369.787016,7501.241969,3901.646086,3901.646086,997.8987804,997.8987804,997.8987804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-445.8541435,-445.8541435,-445.8541435,1443.752924,1443.752924,1443.752924,0,0,0,4899.544866,7675,63.83771813
2099,2016-09-30,3902.947009,25000,2770.048991,8054.288354,3902.947009,3902.947009,1477.902343,1477.902343,1477.902343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.624619289,-6.624619289,-6.624619289,1484.526963,1484.526963,1484.526963,0,0,0,5380.849352,8049,66.85115359
2100,2016-10-01,3904.247932,25000,5355.199651,10646.74787,3904.247932,3904.247932,4064.043396,4064.043396,4064.043396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2544.739903,2544.739903,2544.739903,1519.303493,1519.303493,1519.303493,0,0,0,7968.291328,11539,69.05530226
2101,2016-10-02,3905.548854,25000,3965.53841,9284.292135,3905.548854,3905.548854,2819.470304,2819.470304,2819.470304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270.367455,1270.367455,1270.367455,1549.102849,1549.102849,1549.102849,0,0,0,6725.019158,7148,94.08252879
2102,2016-10-03,3906.849777,25000,4744.540358,9955.269672,3906.849777,3906.849777,3503.439782,3503.439782,3503.439782,0,0,0,0,0,0,0,0,0,5469.759253,5469.759253,5469.759253,0,0,0,0,0,0,0,0,0,0,0,0,5469.759253,5469.759253,5469.759253,0,0,0,0,0,0,-3541.40691,-3541.40691,-3541.40691,1575.087439,1575.087439,1575.087439,0,0,0,7410.28956,11113,66.68127022
2103,2016-10-04,3908.1507,25000,3430.216627,8581.512652,3908.1507,3908.1507,2052.686576,2052.686576,2052.686576,0,0,0,0,0,0,0,0,0,61.043074,61.043074,61.043074,0,0,0,0,0,0,0,0,0,0,0,0,61.043074,61.043074,61.043074,0,0,0,0,0,0,393.117858,393.117858,393.117858,1598.525644,1598.525644,1598.525644,0,0,0,5960.837276,5289,87.29746122
2104,2016-10-05,3909.451623,25000,2881.211237,8088.39423,3909.451623,3909.451623,1406.412938,1406.412938,1406.412938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-214.3395425,-214.3395425,-214.3395425,1620.75248,1620.75248,1620.75248,0,0,0,5315.864561,3449,45.87229456
2105,2016-10-06,3910.752546,25000,2363.261207,7607.989571,3910.752546,3910.752546,1197.273951,1197.273951,1197.273951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-445.8541435,-445.8541435,-445.8541435,1643.128094,1643.128094,1643.128094,0,0,0,5108.026497,3486,53.47026688
2106,2016-10-07,3912.053469,25000,2834.971427,8096.740916,3912.053469,3912.053469,1660.370589,1660.370589,1660.370589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.624619285,-6.624619285,-6.624619285,1666.995208,1666.995208,1666.995208,0,0,0,5572.424058,3517,41.55746211
2107,2016-10-08,3913.354391,25000,5539.790557,10729.8252,3913.354391,3913.354391,4238.376577,4238.376577,4238.376577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2544.739903,2544.739903,2544.739903,1693.636675,1693.636675,1693.636675,0,0,0,8151.730969,6891,81.70467321
2108,2016-10-09,3914.655314,25000,9320.033663,14434.35962,3914.655314,3914.655314,7847.889701,7847.889701,7847.889701,0,0,0,0,0,0,0,0,0,4853.287944,4853.287944,4853.287944,0,0,0,4853.287944,4853.287944,4853.287944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270.367455,1270.367455,1270.367455,1724.234303,1724.234303,1724.234303,0,0,0,11762.54502,5742,-4.851010371
2109,2016-10-10,3915.956237,25000,-2564.145174,2551.013843,3915.956237,3915.956237,-3835.894155,-3835.894155,-3835.894155,0,0,0,0,0,0,0,0,0,-2054.31733,-2054.31733,-2054.31733,0,0,0,-2054.31733,-2054.31733,-2054.31733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3541.40691,-3541.40691,-3541.40691,1759.830085,1759.830085,1759.830085,0,0,0,80.06208211,0,#DIV/0!
2110,2016-10-11,3917.25716,25000,3291.422584,8568.317764,3917.25716,3917.25716,2194.408754,2194.408754,2194.408754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393.117858,393.117858,393.117858,1801.290896,1801.290896,1801.290896,0,0,0,6111.665914,6089,99.62775637
2111,2016-10-12,3918.558083,25000,2766.784506,8101.79339,3918.558083,3918.558083,1634.938106,1634.938106,1634.938106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-214.3395425,-214.3395425,-214.3395425,1849.277649,1849.277649,1849.277649,0,0,0,5553.496189,5480,98.65882866
2112,2016-10-13,3919.859006,25000,2749.402591,8102.168855,3919.859006,3919.859006,1458.365625,1458.365625,1458.365625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-445.8541435,-445.8541435,-445.8541435,1904.219768,1904.219768,1904.219768,0,0,0,5378.22463,4252,73.51306138
2113,2016-10-14,3921.159929,25000,3091.08772,8481.690776,3921.159929,3921.159929,1959.671096,1959.671096,1959.671096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.624619281,-6.624619281,-6.624619281,1966.295715,1966.295715,1966.295715,0,0,0,5880.831024,4940,80.95483757
2114,2016-10-15,3922.460851,25000,6017.223591,11051.29695,3922.460851,3922.460851,4580.160028,4580.160028,4580.160028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2544.739903,2544.739903,2544.739903,2035.420125,2035.420125,2035.420125,0,0,0,8502.620879,7732,90.03335645
2115,2016-10-16,3923.761774,25000,4518.124126,10060.27738,3923.761774,3923.761774,3381.605407,3381.605407,3381.605407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270.367455,1270.367455,1270.367455,2111.237952,2111.237952,2111.237952,0,0,0,7305.367181,3932,14.20734535
2116,2016-10-17,3925.062697,25000,15.86514392,5140.924423,3925.062697,3925.062697,-1348.281088,-1348.281088,-1348.281088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3541.40691,-3541.40691,-3541.40691,2193.125822,2193.125822,2193.125822,0,0,0,2576.781609,0,#DIV/0!
